Generación estimada de residuos peligrosos por tipo de residuo competencia de ASEA,,,,,,,,,,,,,,
ID Entidad Federaativa,Entidad federativa,Municipio,Año,Subsector,Categoría de generador,Categoría del residuo,Tipo de residuo,Generación estimada,,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","5,95",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,"Baterías, celdas y pilas","Baterias, pilas y balastras","0,00",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Biológico-infecciosos,Patológicos,"0,00",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Biológico-infecciosos,Sangre,"0,00",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,20",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Lodos,"Lodos aceitosos 
","0,40",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Lodos,Otros lodos,"0,04",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Lodos,Otros lodos,"0,60",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Otros,Otros residuos,"1,50",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,20",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,02",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"2,75",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"4,44",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"1,50",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"2,00",,,,,,
19,Nuevo León,General Zuazua,2022,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,08",,,,,,
19,Nuevo León,General Zuazua,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,20",,,,,,
19,Nuevo León,General Zuazua,2022,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,10",,,,,,
19,Nuevo León,Montemorelos,2022,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,08",,,,,,
19,Nuevo León,Montemorelos,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,20",,,,,,
19,Nuevo León,Montemorelos,2022,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,10",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,"0,10",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Microgenerador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","0,04",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras","0,02",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,16",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,15",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,57",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,20",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"0,07",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Pequeño Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","4,80",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Pequeño Generador,"Baterías, celdas y pilas","Baterias, pilas y balastras","0,00",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,22",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Pequeño Generador,Lodos,"Lodos aceitosos 
","0,44",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,26",,,,,,
19,Nuevo León,Monterrey,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,02",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,16",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,40",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,20",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Aceites gastados,Hidráulicos,"3,00",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Aceites gastados,Lubricantes,"3,00",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Líquidos de proceso,No corrosivos,"1,00",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Lodos,Otros lodos,"0,10",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Otros,Otros residuos,"2,00",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Residuos sólidos,Con metales pesados,"0,30",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Residuos sólidos,Otros sólidos,"4,30",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Residuos sólidos,Otros sólidos,"3,60",,,,,,
19,Nuevo León,Salinas Victoria,2022,Petrolífero,Gran Generador,Residuos sólidos,"Telas, pieles o asbesto","0,80",,,,,,
19,Nuevo León,San Nicolás de los Garza,2022,Petrolífero,Pequeño Generador,Lodos,"Lodos aceitosos 
","1,08",,,,,,
19,Nuevo León,San Nicolás de los Garza,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,80",,,,,,
19,Nuevo León,Santa Catarina,2022,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,"0,01",,,,,,
19,Nuevo León,Santa Catarina,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,15",,,,,,
19,Nuevo León,Santa Catarina,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,29",,,,,,
19,Nuevo León,Santiago,2022,Petrolífero,Microgenerador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","0,03",,,,,,
19,Nuevo León,Santiago,2022,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras","0,01",,,,,,
19,Nuevo León,Santiago,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,15",,,,,,
19,Nuevo León,Santiago,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,07",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Lodos,Lodos del separador api y carcamos en la refinacion de petroleo y almacenamiento de productos derivadosos ,4,,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Aceites gastados,Lubricantes,"0,24",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Mezclas de combustibles sucios, mezclas de hidrocarburos, naftas","0,15",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Liquidos de proceso,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","0,06",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Lodos,"Lodos provenientes de tanques de almacenaniento 
","0,17",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite","0,71",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,"0,27",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Otros lodos,"4,35",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Material textil,"Telas, felpas, estopas",0,,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles 
","0,81",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,54",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Lampara fluorescentes 
","0,01",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes","0,03",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Residuos de sustancias contaminantes (hidrocarburos, combustibles, aceites, grasas, pinturas)","0,52",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,"0,3",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,"Baterias, celdas y pilas","Pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio","0,01",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","0,1",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Mezclas de combustibles sucios, mezclas de hidrocarburos, naftas","0,16",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite","0,1",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,"2,7",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Otros lodos,"0,5",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Material textil,"Telas, felpas, estopas","0,84",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles 
","1,3",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,15",,,,,,
20,Oaxaca,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Lampara fluorescentes 
","0,02",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Aceites gastados,Lubricantes,"0,11",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,"Baterias, celdas y pilas","Pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio","0,12",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Lodos,Lodos provenientes de tanques de almacenaniento ,"0,1",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles ","0,01",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,05",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Residuos solidos,Lampara fluorescentes ,"0,02",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Aceites gastados,Lubricantes,"1,1",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,"Baterias, celdas y pilas","Pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio","1,4",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Lodos,Lodos provenientes de tanques de almacenaniento ,20,,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Pinturas y productos relacionados,"Residuos de pinturas, pinturas caducadas",1,,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles ","0,7",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,7",,,,,,
20,Oaxaca,Sin Dato,2017,Petroleo y petroquimica,Gran Generador,Residuos solidos,Lampara fluorescentes ,"0,5",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"1,7",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"0,65",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,"0,39",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Filtro de aire o aceite contaminados,Filtros de aire usados,0,,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices","0,26",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,"0,34",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Lodos Contaminados con Hidrocarburos,Lodos con aceite y restos de hidrocarburos,"6,92",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","2,96",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Microgenerador,Solventes Gastados,Residuos de solventes,"0,06",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"1,69",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Pequeno generador,Filtro de aire o aceite contaminados,Filtros de aire usados,"0,11",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Pequeno generador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices","0,14",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Pequeno generador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,"0,04",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos Contaminados con Hidrocarburos,Lodos aceitosos,"2,04",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Pequeno generador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,"0,05",,,,,,
20,Oaxaca,Sin Dato,2018,Petrolifero,Pequeno generador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","0,91",,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","0,005",,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"0,115",,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,165",,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Lámpara fluorescentes,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Microgenerador,Solventes,Residuos de solventes,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,hidraulicos,"0,55968",,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,15",,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
20,Oaxaca,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,"0,006",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,"0,06",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,36746",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Microgenerador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,03",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"1,26974",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,05948",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites lubricantes,Aceites gastados lubricantes,"2,2",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Pequeno Generador,"Baterias, pilas y balastras","Baterias, pilas y balastras","0,06",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Pequeno Generador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,0055",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,"4,33",,,,,,
20,Oaxaca,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","2,935",,,,,,
20,Oaxaca,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,"0,06",,,,,,
20,Oaxaca,Sin Dato,2021,Petrolifero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,37",,,,,,
20,Oaxaca,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,06",,,,,,
