id_ent_fed,ent_fed,anio,subsector,categoria_generador,categoria_residuo,type_residuo,generacion_estimada_ton_anio
28,tamaulipas,2017,petroleo y petroquimica,gran generador,aceites gastados,lubricantes,1.5
28,tamaulipas,2017,petroleo y petroquimica,gran generador,"baterias, celdas y pilas",pilas alcalinas,0.5
28,tamaulipas,2017,petroleo y petroquimica,gran generador,"baterias, celdas y pilas","pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio",26.6
28,tamaulipas,2017,petroleo y petroquimica,gran generador,biológico-infecciosos,objetos punzocortantes,0.0
28,tamaulipas,2017,petroleo y petroquimica,gran generador,lodos,lodos provenientes de tanques de almacenaniento,20.0
28,tamaulipas,2017,petroleo y petroquimica,gran generador,lodos,"lodos residuales de proceso, de tratamiento de aguas residuales",20.0
28,tamaulipas,2017,petroleo y petroquimica,gran generador,lodos aceitosos,otros lodos,400.0
28,tamaulipas,2017,petroleo y petroquimica,gran generador,material textil,"telas, felpas, estopas",9.0
28,tamaulipas,2017,petroleo y petroquimica,gran generador,pinturas y productos relacionados,"residuos de pinturas, pinturas caducadas",0.5
28,tamaulipas,2017,petroleo y petroquimica,gran generador,residuos liquidos,de mantenimiento automotríz,0.1
28,tamaulipas,2017,petroleo y petroquimica,gran generador,residuos liquidos,"residuos de sustancias contaminantes (hidrocarburos, combustibles, aceites, grasas, pinturas)",0.1
28,tamaulipas,2017,petroleo y petroquimica,gran generador,residuos solidos,balastras,0.05
28,tamaulipas,2017,petroleo y petroquimica,gran generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",5.86
28,tamaulipas,2017,petroleo y petroquimica,gran generador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",20.5
28,tamaulipas,2017,petroleo y petroquimica,gran generador,residuos solidos,lampara fluorescentes,0.15
28,tamaulipas,2017,petroleo y petroquimica,gran generador,residuos solidos,"residuos de sustancias contaminantes (hidrocarburos, combustibles, aceites, grasas, pinturas)",0.02
28,tamaulipas,2017,petroleo y petroquimica,gran generador,sustancias corrosivas,acidos,0.01
28,tamaulipas,2017,petroleo y petroquimica,gran generador,sustancias corrosivas,alcalis,0.01
28,tamaulipas,2017,petrolero,microgenerador,solventes,solventes organicos usados,0.02
28,tamaulipas,2017,petroleo y petroquimica,gran generador,solventes,solventes organicos usados,0.3
28,tamaulipas,2018,petrolifero,microgenerador,aceites gastados (hidraulicos),aceite gastado hidraulico,0.76
28,tamaulipas,2018,petrolifero,microgenerador,aceites gastados (lubricantes),aceites gastados lubricantes,4.42
28,tamaulipas,2018,petrolifero,microgenerador,filtro de aire o aceite contaminados,filtros de aire usados,0.06
28,tamaulipas,2018,petrolifero,microgenerador,"gasolina, diesel y naftas gastados o sucios","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",1.17
28,tamaulipas,2018,petrolifero,microgenerador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.03
28,tamaulipas,2018,petrolifero,microgenerador,liquidos residuales de proceso no corrosivos,agua con hidrocaruros,72.0
28,tamaulipas,2018,petrolifero,microgenerador,lodos contaminados con hidrocarburos,lodos de tanques de almacenamiento de hidrocarburos,20.74
28,tamaulipas,2018,petrolifero,microgenerador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",7.68
28,tamaulipas,2018,petrolifero,microgenerador,solventes gastados,residuos de solventes,0.6
28,tamaulipas,2018,petrolifero,pequeno generador,aceites gastados (lubricantes),aceites gastados lubricantes,5.02
28,tamaulipas,2018,petrolifero,pequeno generador,baterias alcalinas,pilas alcalinas,0.02
28,tamaulipas,2018,petrolifero,pequeno generador,filtro de aire o aceite contaminados,filtros de aire usados,0.3
28,tamaulipas,2018,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",9.6
28,tamaulipas,2018,petrolifero,pequeno generador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.68
28,tamaulipas,2018,petrolifero,pequeno generador,liquidos residuales de proceso no corrosivos,agua con hidrocaruros,90.6
28,tamaulipas,2018,petrolifero,pequeno generador,lodos contaminados con hidrocarburos,lodos de tanques de almacenamiento de hidrocarburos,92.79
28,tamaulipas,2018,petrolifero,pequeno generador,pilas o baterias con litio o cadmio,pilas niquel-cadmio,0.17
28,tamaulipas,2018,petrolifero,pequeno generador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",20.57
28,tamaulipas,2018,petrolero,pequeno generador,solidos,No especificado,5.9
28,tamaulipas,2018,petrolero,pequeno generador,solidos,de mantenimiento,1.25
28,tamaulipas,2018,petrolero,pequeno generador,otros residuos peligrosos,No especificado,6.0
28,tamaulipas,2018,petrolero,microgenerador,aceites gastados,aceites gastados hidraulicos,0.15
28,tamaulipas,2018,petrolero,microgenerador,otros residuos peligrosos,otros residuos peligrosos,0.14
28,tamaulipas,2018,petrolero,microgenerador,solidos,No especificado,0.1
28,tamaulipas,2018,petrolero,gran generador,aceites gastados,aceites gastados lubricantes,0.25
28,tamaulipas,2018,petrolero,gran generador,lodos aceitosos,lodos aceitosos,0.15
28,tamaulipas,2018,petrolero,gran generador,lodos provenientes de,lodos provenientes de otros,0.45
28,tamaulipas,2018,petrolero,gran generador,lodos provenientes de,lodos provenientes de tratamiento de aguas de proceso,0.1
28,tamaulipas,2018,petrolero,gran generador,lodos provenientes de,lodos provenientes de tratamiento de aguas residuales,0.1
28,tamaulipas,2018,petrolero,gran generador,otros residuos peligrosos,otros residuos peligrosos,1.05
28,tamaulipas,2018,petrolero,gran generador,solidos,solidos con metales pesados,0.5
28,tamaulipas,2018,petrolero,gran generador,solidos,No especificado,11.45
28,tamaulipas,2019,petrolero,microgenerador,aceites gastados,hidraulicos,0.0
28,tamaulipas,2019,petrolero,microgenerador,No especificado,No especificado,0.0
28,tamaulipas,2019,petrolero,microgenerador,residuos solidos,"solidos otros (solidos contaminados con diésel (filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, cartón, aserrín, material absorbente))",0.228
28,tamaulipas,2019,petrolero,microgenerador,residuos solidos,solidos otros (tierra contaminada con diésel),0.06
28,tamaulipas,2019,petrolero,microgenerador,residuos solidos,solidos otros (sedimento impregnado de diésel proveniente de las corridas de diablo),0.108
28,tamaulipas,2019,petrolero,pequeno generador,No especificado,No especificado,0.0
28,tamaulipas,2019,petrolero,pequeno generador,residuos solidos,de mantenimiento automotríz,0.0
28,tamaulipas,2019,petrolero,pequeno generador,residuos solidos,No especificado,0.0
28,tamaulipas,2019,petrolero,gran generador,aceites gastados,lubricantes,0.0
28,tamaulipas,2019,petrolero,gran generador,aceites gastados,hidraulicos,5.0
28,tamaulipas,2019,petrolero,gran generador,lodos,lodos aceitosos,0.0
28,tamaulipas,2019,petrolero,gran generador,lodos,otros lodos,15.0
28,tamaulipas,2019,petrolero,gran generador,lodos,tratamiento de aguas de proceso,0.0
28,tamaulipas,2019,petrolero,gran generador,No especificado,No especificado,3.0
28,tamaulipas,2019,petrolero,gran generador,residuos solidos,con metales pesados,0.5
28,tamaulipas,2019,petrolero,gran generador,residuos solidos,No especificado,15.0
28,tamaulipas,2019,petrolero,gran generador,residuos solidos,No especificado,7.0
28,tamaulipas,2019,petrolero,gran generador,liquidos residuals de proceso,no corrosivos,0.05
28,tamaulipas,2019,petrolifero,microgenerador,aceites gastados,hidraulicos,0.0
28,tamaulipas,2019,petrolifero,microgenerador,aceites gastados,lubricantes,0.0
28,tamaulipas,2019,petrolifero,microgenerador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0
28,tamaulipas,2019,petrolifero,microgenerador,liquidos de proceso,liquidos con residuos de hidrocarburos,0.0
28,tamaulipas,2019,petrolifero,microgenerador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.427
28,tamaulipas,2019,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.005
28,tamaulipas,2019,petrolifero,microgenerador,residuos solidos,filtro de aire o de aceite contaminados,0.006
28,tamaulipas,2019,petrolifero,microgenerador,residuos solidos,lámpara fluorescentes,0.0
28,tamaulipas,2019,petrolifero,microgenerador,solventes,residuos de solventes,0.0
28,tamaulipas,2019,petrolifero,pequeno generador,aceites gastados,lubricantes,0.0
28,tamaulipas,2019,petrolifero,pequeno generador,"baterias, celdas y pilas",pilas alcalinas,0.0
28,tamaulipas,2019,petrolifero,pequeno generador,"baterias, celdas y pilas",pilas o baterias de niquel - cadmio,0.0
28,tamaulipas,2019,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0
28,tamaulipas,2019,petrolifero,pequeno generador,liquidos de proceso,liquidos con residuos de hidrocarburos,0.0
28,tamaulipas,2019,petrolifero,pequeno generador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.0
28,tamaulipas,2019,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0
28,tamaulipas,2019,petrolifero,pequeno generador,residuos solidos,filtro de aire o de aceite contaminados,0.0
28,tamaulipas,2019,petrolifero,pequeno generador,residuos solidos,lámpara fluorescentes,0.0
28,tamaulipas,2020,petrolero,microgenerador,aceites gastados,aceites gastados lubricantes,0.008
28,tamaulipas,2020,petrolero,microgenerador,No especificado,lodos provenientes de limpieza de trampas de grasa,0.008
28,tamaulipas,2020,petrolero,microgenerador,No especificado,aguas aceitosas,0.02
28,tamaulipas,2020,petrolero,microgenerador,sólidos,sólidos con metales pesados,0.005
28,tamaulipas,2020,petrolero,pequeno generador,aceites gastados,aceites gastados lubricantes,6.0
28,tamaulipas,2020,petrolero,pequeno generador,escorias con metales pesados,escorias con metales pesados granulares,1.5
28,tamaulipas,2020,petrolero,pequeno generador,No especificado,agua contaminada,0.7
28,tamaulipas,2020,petrolero,pequeno generador,No especificado,cinta de acetato de plomo,0.062
28,tamaulipas,2020,petrolero,pequeno generador,sólidos,No especificado,0.1
28,tamaulipas,2020,petrolero,pequeno generador,sólidos,No especificado,0.035
28,tamaulipas,2020,petrolero,pequeno generador,sólidos,No especificado,0.2
28,tamaulipas,2020,petrolero,pequeno generador,sólidos,No especificado,0.054
28,tamaulipas,2020,petrolero,pequeno generador,sólidos,No especificado,0.3
28,tamaulipas,2020,petrolero,pequeno generador,sólidos,No especificado,0.5
28,tamaulipas,2020,petrolero,pequeno generador,solventes,solventes orgánicos,0.04
28,tamaulipas,2020,petrolero,pequeno generador,sustancias corrosivas,sustancias corrosivas acidos,0.1
28,tamaulipas,2020,petrolero,gran generador,aceites gastados,hidraulicos,0.3
28,tamaulipas,2020,petrolero,gran generador,aceites gastados,lubricantes,120.0
28,tamaulipas,2020,petrolero,gran generador,aceites gastados,lubricantes,2.3
28,tamaulipas,2020,petrolero,gran generador,biológico-infecciosos,objetos punzocortantes,0.215
28,tamaulipas,2020,petrolero,gran generador,biológico-infecciosos,residuos no anatómicos,0.3
28,tamaulipas,2020,petrolero,gran generador,lodos aceitosos,lodos aceitosos,300.0
28,tamaulipas,2020,petrolero,gran generador,lodos aceitosos,lodos aceitosos,30.0
28,tamaulipas,2020,petrolero,gran generador,lodos aceitosos,lodos aceitosos,160000.0
28,tamaulipas,2020,petrolero,gran generador,lodos provenientes de:,No especificado,150000.0
28,tamaulipas,2020,petrolero,gran generador,No especificado,No especificado,1206836.0
28,tamaulipas,2020,petrolero,gran generador,No especificado,No especificado,26.0
28,tamaulipas,2020,petrolero,gran generador,No especificado,No especificado,0.15
28,tamaulipas,2020,petrolero,gran generador,No especificado,No especificado,9.0
28,tamaulipas,2020,petrolero,gran generador,sólidos,con metales pesados,1.24
28,tamaulipas,2020,petrolero,gran generador,sólidos,No especificado,0.9
28,tamaulipas,2020,petrolero,gran generador,sólidos,No especificado,4292.4
28,tamaulipas,2020,petrolero,gran generador,sólidos,No especificado,30.1
28,tamaulipas,2020,petrolero,gran generador,sólidos,No especificado,0.2
28,tamaulipas,2020,petrolero,gran generador,solventes,orgánicos,2.0
28,tamaulipas,2020,petrolero,gran generador,solventes,orgánicos,0.3
28,tamaulipas,2020,petrolifero,microgenerador,aceites hidraúlicos,aceites gastados hidráulicos,0.02
28,tamaulipas,2020,petrolifero,microgenerador,aceites lubricantes,aceites gastados lubricantes,0.46
28,tamaulipas,2020,petrolifero,microgenerador,líquidos de proceso,aguas aceitosas,0.172
28,tamaulipas,2020,petrolifero,microgenerador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",0.48
28,tamaulipas,2020,petrolifero,microgenerador,lodos,lodos aceitosos,2.719
28,tamaulipas,2020,petrolifero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.215
28,tamaulipas,2020,petrolifero,pequeno generador,aceites hidraúlicos,aceites gastados hidráulicos,0.006
28,tamaulipas,2020,petrolifero,pequeno generador,aceites lubricantes,aceites gastados lubricantes,2.662
28,tamaulipas,2020,petrolifero,pequeno generador,líquidos de proceso,aguas aceitosas,30.5
28,tamaulipas,2020,petrolifero,pequeno generador,"baterias, pilas y balastras","baterias, pilas y balastras",0.002
28,tamaulipas,2020,petrolifero,pequeno generador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",1.91
28,tamaulipas,2020,petrolifero,pequeno generador,lámparas fluorescentes y de vapor de mercurio,lámparas fluorescentes y de vapor de mercurio,1382.0
28,tamaulipas,2020,petrolifero,pequeno generador,lodos,lodos aceitosos,20616.0
28,tamaulipas,2020,petrolifero,pequeno generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",11.51
28,tamaulipas,2021,petrolero,microgenerador,aceites gastados,lubricantes,0.01
28,tamaulipas,2021,petrolero,microgenerador,No especificado,"agua oleosa, agua contaminada",0.02
28,tamaulipas,2021,petrolero,microgenerador,residuos solidos,con metales pesados,0.01
28,tamaulipas,2021,petrolero,microgenerador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.01
28,tamaulipas,2021,petrolero,pequeno generador,aceites gastados,lubricantes,6.0
28,tamaulipas,2021,petrolero,pequeno generador,escorias,con metales pesados,1.5
28,tamaulipas,2021,petrolero,pequeno generador,No especificado,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.7
28,tamaulipas,2021,petrolero,pequeno generador,No especificado,No especificado,0.06
28,tamaulipas,2021,petrolero,pequeno generador,residuos solidos,No especificado,0.3
28,tamaulipas,2021,petrolero,pequeno generador,solventes,solventes orgánicos usados,0.04
28,tamaulipas,2021,petrolero,pequeno generador,sustancias corrosivas,corrosivos,0.1
28,tamaulipas,2021,petrolero,gran generador,aceites gastados,hidraulicos,0.3
28,tamaulipas,2021,petrolero,gran generador,aceites gastados,lubricantes,120.0
28,tamaulipas,2021,petrolero,gran generador,biológico-infecciosos,objetos punzocortantes,0.22
28,tamaulipas,2021,petrolero,gran generador,biológico-infecciosos,residuos no anatómicos,0.3
28,tamaulipas,2021,petrolero,gran generador,No especificado,No especificado,26.0
28,tamaulipas,2021,petrolero,gran generador,residuos solidos,con metales pesados,1.24
28,tamaulipas,2021,petrolero,gran generador,residuos solidos,No especificado,0.9
28,tamaulipas,2021,petrolero,gran generador,solventes,orgánicos,0.3
28,tamaulipas,2021,petrolero,gran generador,lodos,lodos aceitosos,300.0
28,tamaulipas,2021,petrolero,gran generador,lodos,otros lodos,150000.0
28,tamaulipas,2021,petrolifero,microgenerador,aceites gastados,hidraulicos,0.02
28,tamaulipas,2021,petrolifero,microgenerador,aceites gastados,lubricantes,0.46
28,tamaulipas,2021,petrolifero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.48
28,tamaulipas,2021,petrolifero,microgenerador,No especificado,"agua oleosa, agua contaminada",0.17
28,tamaulipas,2021,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.22
28,tamaulipas,2021,petrolifero,microgenerador,lodos,lodos aceitosos,2.72
28,tamaulipas,2021,petrolifero,pequeno generador,aceites gastados,hidraulicos,0.01
28,tamaulipas,2021,petrolifero,pequeno generador,aceites gastados,lubricantes,2.66
28,tamaulipas,2021,petrolifero,pequeno generador,"baterias, celdas y pilas","baterias, pilas y balastras",0.0
28,tamaulipas,2021,petrolifero,pequeno generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",1.91
28,tamaulipas,2021,petrolifero,pequeno generador,No especificado,"agua oleosa, agua contaminada",30.5
28,tamaulipas,2021,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",11.51
28,tamaulipas,2021,petrolifero,pequeno generador,residuos solidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.14
28,tamaulipas,2021,petrolifero,pequeno generador,lodos,lodos aceitosos,20.62
28,tamaulipas,2022,petrolero,gran generador,lodos,lodos aceitosos,1.0
28,tamaulipas,2022,petrolero,gran generador,No especificado,No especificado,5.0
28,tamaulipas,2022,petrolero,gran generador,residuos sólidos,No especificado,53.21
28,tamaulipas,2022,petrolífero,microgenerador,aceites gastados,lubricantes,0.11
28,tamaulipas,2022,petrolífero,microgenerador,lodos,lodos aceitosos,0.46
28,tamaulipas,2022,petrolífero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.21
28,tamaulipas,2022,petrolífero,pequeño generador,aceites gastados,lubricantes,4.7
28,tamaulipas,2022,petrolífero,pequeño generador,aceites gastados,lubricantes,0.5
28,tamaulipas,2022,petrolífero,pequeño generador,biológico-infecciosos,patológicos,0.0
28,tamaulipas,2022,petrolífero,pequeño generador,biológico-infecciosos,sangre,0.0
28,tamaulipas,2022,petrolífero,pequeño generador,lodos,otros lodos,0.04
28,tamaulipas,2022,petrolífero,pequeño generador,lodos,otros lodos,1.0
28,tamaulipas,2022,petrolífero,pequeño generador,lodos,otros lodos,0.6
28,tamaulipas,2022,petrolífero,pequeño generador,No especificado,No especificado,3.5
28,tamaulipas,2022,petrolífero,pequeño generador,residuos sólidos,No especificado,3.5
28,tamaulipas,2022,petrolífero,pequeño generador,residuos sólidos,No especificado,5.94
28,tamaulipas,2022,petrolífero,pequeño generador,residuos sólidos,No especificado,1.0
28,tamaulipas,2022,petrolífero,pequeño generador,residuos sólidos,No especificado,1.5
28,tamaulipas,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.31
28,tamaulipas,2022,petrolero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.2
28,tamaulipas,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.25
28,tamaulipas,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.38
28,tamaulipas,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.3
28,tamaulipas,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01
28,tamaulipas,2022,petrolero,pequeño generador,aceites gastados,lubricantes,0.05
28,tamaulipas,2022,petrolero,pequeño generador,agua contaminada,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",5.75
28,tamaulipas,2022,petrolero,pequeño generador,"baterías, celdas y pilas","baterias, pilas y balastras",0.0
28,tamaulipas,2022,petrolero,pequeño generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.18
28,tamaulipas,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.35
28,tamaulipas,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.17
28,tamaulipas,2022,petrolero,pequeño generador,residuos sólidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.02
28,tamaulipas,2022,petrolero,microgenerador,aceites gastados,lubricantes,0.11
28,tamaulipas,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.19
28,tamaulipas,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.09
28,tamaulipas,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.16
28,tamaulipas,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.56
28,tamaulipas,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.12
28,tamaulipas,2022,petrolero,gran generador,aceites gastados,lubricantes,20.0
28,tamaulipas,2022,petrolero,gran generador,lodos,otros lodos,2.0
28,tamaulipas,2022,petrolero,gran generador,No especificado,No especificado,0.3
28,tamaulipas,2022,petrolero,gran generador,No especificado,No especificado,20.0
28,tamaulipas,2022,petrolero,gran generador,residuos sólidos,No especificado,1.5
28,tamaulipas,2022,petrolero,gran generador,residuos sólidos,No especificado,8.0
28,tamaulipas,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.48
28,tamaulipas,2022,petrolero,gran generador,aceites gastados,lubricantes,36.0
28,tamaulipas,2022,petrolero,gran generador,biológico-infecciosos,objetos punzocortantes,0.01
28,tamaulipas,2022,petrolero,gran generador,biológico-infecciosos,residuos no anatómicos,0.01
28,tamaulipas,2022,petrolero,gran generador,lodos,lodos aceitosos,21000.0
28,tamaulipas,2022,petrolero,gran generador,No especificado,No especificado,8.0
28,tamaulipas,2022,petrolero,gran generador,No especificado,No especificado,0.05
28,tamaulipas,2022,petrolero,gran generador,No especificado,No especificado,2502.02
28,tamaulipas,2022,petrolero,gran generador,residuos sólidos,No especificado,0.3
28,tamaulipas,2022,petrolero,gran generador,residuos sólidos,No especificado,24.2
28,tamaulipas,2022,petrolero,gran generador,residuos sólidos,No especificado,6.0
29,tlaxcala,2017,petrolero,microgenerador,aceites gastados,lubricantes,0.11
29,tlaxcala,2017,petrolero,microgenerador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.01
29,tlaxcala,2017,petrolero,microgenerador,lodos aceitosos,"con contaminacion de hidrocarburos, combustibles, aceite",0.38
29,tlaxcala,2017,petrolero,microgenerador,lodos aceitosos,otros lodos,0.16
29,tlaxcala,2017,petrolero,microgenerador,material textil,"telas, felpas, estopas",0.01
29,tlaxcala,2017,petrolero,microgenerador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.15
29,tlaxcala,2017,petrolero,microgenerador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01
29,tlaxcala,2017,petrolero,microgenerador,residuos solidos,lampara fluorescentes,0.01
29,tlaxcala,2017,petrolero,pequeno generador,aceites gastados,lubricantes,1.14
29,tlaxcala,2017,petrolero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","mezclas de combustibles sucios, mezclas de hidrocarburos, naftas",0.07
29,tlaxcala,2017,petrolero,pequeno generador,liquidos de proceso,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.3
29,tlaxcala,2017,petrolero,pequeno generador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.36
29,tlaxcala,2017,petrolero,pequeno generador,lodos,lodos provenientes de tanques de almacenaniento,0.01
29,tlaxcala,2017,petrolero,pequeno generador,lodos aceitosos,"con contaminacion de hidrocarburos, combustibles, aceite",4.34
29,tlaxcala,2017,petrolero,pequeno generador,lodos aceitosos,lodos procedentes de trampas de grasas e hidrocarburos,1.47
29,tlaxcala,2017,petrolero,pequeno generador,lodos aceitosos,otros lodos,5.16
29,tlaxcala,2017,petrolero,pequeno generador,material textil,"telas, felpas, estopas",0.73
29,tlaxcala,2017,petrolero,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",3.28
29,tlaxcala,2017,petrolero,pequeno generador,residuos solidos,de mantenimiento automotríz,0.05
29,tlaxcala,2017,petrolero,pequeno generador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.57
29,tlaxcala,2017,petrolero,pequeno generador,residuos solidos,lampara fluorescentes,0.02
29,tlaxcala,2017,petrolero,pequeno generador,residuos solidos,"mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes",0.04
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,aceites gastados,lubricantes,0.04
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,"baterias, celdas y pilas",pilas alcalinas,0.06
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,"baterias, celdas y pilas","pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio",0.11
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,liquidos de proceso,"con contaminacion de gas natural, mercaptano",0.01
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.03
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,residuos solidos,"con contaminacion de gas natural, mercaptano",0.03
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.04
29,tlaxcala,2017,petroleo y petroquimica,microgenerador,residuos solidos,lampara fluorescentes,0.0
29,tlaxcala,2018,petrolifero,microgenerador,aceites gastados (lubricantes),aceites gastados lubricantes,0.05
29,tlaxcala,2018,petrolifero,microgenerador,"gasolina, diesel y naftas gastados o sucios","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.14
29,tlaxcala,2018,petrolifero,microgenerador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.28
29,tlaxcala,2018,petrolifero,microgenerador,lodos contaminados con hidrocarburos,lodos de tanques de almacenamiento de hidrocarburos,1.73
29,tlaxcala,2018,petrolifero,microgenerador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",0.98
29,tlaxcala,2018,petrolifero,microgenerador,solventes gastados,residuos de solventes,0.06
